"SampleID = 34"
"Batch Name: Batch,1/1/2000,00:00     Batch Description: <None>"
"EventNo" "BeadID" "IsDDGated" "DD" "CL1" "CL2" "RP1"
1 45 "True" 11146 694 1042 61
2 35 "True" 12419 434 659 22
3 21 "True" 11590 692 213 20
4 51 "True" 13455 133 1790 3745
5 21 "True" 11430 685 212 18
6 21 "True" 9726 655 205 33
7 21 "True" 9854 768 232 9
8 52 "True" 12980 233 1683 1161
9 43 "True" 10511 209 943 77
10 47 "True" 11514 2385 1109 48
11 36 "True" 11730 713 645 8
12 97 "True" 10424 3890 15835 780
13 97 "True" 11262 4163 18012 1085
14 37 "True" 13537 1355 605 46
15 28 "True" 13113 730 394 25
16 37 "True" 14501 1376 614 279
17 100 "True" 10129 20366 15541 32
18 0 "False" 16724 2301 2145 129
19 34 "True" 13543 228 661 17
20 29 "True" 10748 1235 343 15
21 98 "True" 10427 7409 17629 1262
22 37 "True" 10446 1245 573 101
23 28 "True" 11289 660 363 45
24 0 "True" 10288 8 4 382
25 46 "True" 10486 1212 999 482
26 0 "False" 18646 645 946 59
27 21 "True" 11010 727 228 13
28 19 "True" 11582 222 209 41
29 100 "True" 7805 19946 15504 68
30 0 "False" 6794 8 3 3117
31 97 "True" 9727 3895 15880 1314
32 0 "False" 17616 456 387 55
33 42 "True" 10349 127 995 240
34 51 "True" 11715 121 1735 2036
35 42 "True" 9257 122 996 52
36 44 "True" 13535 466 1155 50
37 97 "True" 14155 4260 17724 606
38 0 "False" 16321 1331 1084 295
39 27 "True" 9361 373 325 97
40 51 "True" 10245 117 1692 3368
41 0 "False" 15883 1399 630 267
42 0 "False" 18108 1401 379 313
43 47 "True" 9744 2231 1038 76
44 20 "True" 12122 406 217 45
45 51 "True" 12184 124 1705 1380
46 47 "True" 10137 2191 1018 52
47 42 "True" 13363 110 870 64
48 18 "True" 8918 119 191 7
49 35 "True" 14717 408 626 42
50 52 "True" 12562 237 1736 1371
51 0 "False" 15453 264 246 9
52 97 "True" 10365 4036 16608 968
53 47 "True" 10470 2329 1042 50
54 0 "False" 25916 7714 28187 1848
55 0 "False" 15094 218 616 10
56 0 "False" 17497 245 392 48
57 37 "True" 12411 1337 596 3312
58 56 "True" 9191 2196 1596 76
59 37 "True" 12220 1360 604 54
60 0 "False" 16573 740 1833 43
61 51 "True" 13576 134 1833 3578
62 0 "False" 17681 1439 395 175
63 0 "False" 18044 434 245 40
64 52 "True" 14884 223 1609 767
65 0 "False" 28605 14 0 21512
66 0 "False" 15528 674 373 50
67 36 "True" 11772 670 621 37
68 29 "True" 10190 1238 344 371
69 29 "True" 13741 1319 362 64
70 0 "False" 15370 780 237 68
71 25 "True" 11247 125 370 28
72 51 "True" 14995 140 1938 3998
73 44 "True" 14203 454 1124 160
74 56 "True" 10450 2362 1700 60
75 0 "False" 17827 746 413 27
76 43 "True" 14939 253 1145 3
77 97 "True" 9893 4017 16526 1273
78 54 "True" 13342 754 1812 136
79 21 "True" 9977 695 213 65
80 37 "True" 10687 1299 594 434
81 99 "True" 11620 13282 17900 1836
82 0 "False" 16135 717 221 35
83 100 "True" 12792 22168 15532 45
84 0 "False" 18558 2637 1183 17
85 44 "True" 12079 391 975 10
86 41 "True" 9015 67 1011 35
87 0 "False" 16493 757 1817 20
88 42 "True" 10039 124 1025 35
89 54 "True" 14985 771 1905 36
90 19 "True" 11773 201 191 20
91 27 "True" 10627 453 395 58
92 27 "True" 10311 408 344 71
93 0 "False" 17376 266 1181 24
94 21 "True" 9885 686 211 56
95 0 "False" 15999 1359 1105 419
96 18 "True" 9175 122 204 124
97 56 "True" 12858 2650 1897 115
98 0 "False" 16418 74 1181 131
99 29 "True" 11362 1308 365 90
100 45 "True" 10532 713 1057 16
101 0 "False" 15694 1394 629 241
102 35 "True" 10149 401 618 46
103 25 "True" 10797 132 380 19
104 0 "False" 16503 434 659 1
105 37 "True" 12884 1323 600 154
106 26 "True" 13821 217 349 31
107 52 "True" 10222 239 1676 1493
108 41 "True" 12471 67 1121 33
109 19 "True" 11976 237 230 32
110 21 "True" 11048 695 215 24
111 0 "False" 15459 146 1119 83
112 19 "True" 11247 222 220 40
113 36 "True" 10041 671 615 1
114 46 "True" 10277 1248 1028 401
115 35 "True" 10629 372 583 25
116 52 "True" 12588 217 1568 1584
117 0 "False" 16084 236 676 59
118 0 "False" 28241 29 3 30313
119 0 "False" 15630 398 613 31
120 46 "True" 10697 1265 1037 356
121 46 "True" 13922 1355 1083 196
122 51 "True" 10745 121 1754 5540
123 0 "False" 16624 133 389 1
124 0 "False" 17192 446 248 334
125 0 "False" 15804 232 220 26
126 51 "True" 12033 124 1763 4531
127 0 "True" 11403 4 0 955
128 20 "True" 14932 422 231 39
129 35 "True" 13907 439 657 13
130 0 "False" 15480 717 658 20
131 56 "True" 14734 2358 1725 28
132 37 "True" 12620 1300 583 302
133 44 "True" 11117 415 1022 68
134 47 "True" 11457 2382 1135 28
135 52 "True" 9413 223 1604 564
136 20 "True" 13258 376 204 29
137 0 "False" 16678 775 1867 60
138 41 "True" 12871 72 1118 157
139 98 "True" 14327 7833 18244 650
140 0 "False" 16298 138 1115 120
141 46 "True" 14668 1261 1009 262
142 37 "True" 11984 1298 590 165
143 0 "False" 16560 736 411 17534
144 21 "True" 11088 762 232 34
145 54 "True" 10768 681 1674 81
146 52 "True" 10944 226 1642 1895
147 98 "True" 10096 6994 16615 420
148 0 "False" 18086 457 393 35
149 43 "True" 10864 230 1078 25
150 21 "True" 13526 795 241 61
151 100 "True" 13744 22257 16548 26
152 46 "True" 12718 1382 1125 575
153 20 "True" 9874 364 200 8
154 22 "True" 9754 1201 186 112
155 51 "True" 12079 149 1991 4957
156 46 "True" 9403 1271 1050 481
157 35 "True" 11654 396 616 21
158 22 "True" 9962 1302 201 181
159 22 "True" 11032 1322 207 118
160 0 "False" 27862 1620 1231 309
161 0 "False" 16357 1302 1055 328
162 0 "False" 17249 2685 1183 37
163 19 "True" 9583 248 243 46
164 97 "True" 13371 3961 16455 993
165 34 "True" 9547 221 627 0
166 45 "True" 13252 748 1087 81
167 42 "True" 12523 127 1051 17
168 20 "True" 10533 382 210 183
169 0 "False" 16347 435 679 47
170 0 "False" 15361 1355 367 432
171 0 "False" 15938 160 2210 5847
172 25 "True" 10441 120 366 13
173 21 "True" 10819 693 212 35
174 36 "True" 10205 754 682 52
175 27 "True" 10003 398 340 153
176 37 "True" 9914 1230 553 209
177 47 "True" 9882 2527 1122 60
178 34 "True" 10425 218 626 5
179 42 "True" 10312 129 1038 66
180 37 "True" 10879 1297 583 257
181 43 "True" 10450 247 1135 50
182 51 "True" 10399 129 1815 3175
183 0 "False" 15373 732 228 22
184 29 "True" 14701 1319 360 5
185 46 "True" 12133 1350 1091 277
186 42 "True" 11804 136 1055 44
187 33 "True" 10368 122 622 1336
188 54 "True" 12494 729 1800 23
189 34 "True" 10699 221 622 17
190 29 "True" 10736 1138 316 540
191 0 "False" 26751 25609 25872 5217
192 22 "True" 10178 1267 224 1
193 46 "True" 12243 1329 1075 409
194 25 "True" 12736 136 390 37
195 27 "True" 11985 427 368 93
196 0 "False" 28130 18 5 32742
197 98 "True" 9817 7288 15667 1255
198 18 "True" 11070 126 203 58
199 25 "True" 10060 133 384 7
200 0 "False" 16704 233 660 14
201 0 "False" 16509 492 742 32
202 54 "True" 12953 769 1882 30
203 52 "True" 10651 255 1852 269
204 0 "False" 15762 414 623 62
205 0 "False" 17652 883 780 8
206 52 "True" 10670 237 1648 1626
207 46 "True" 12699 1291 1051 234
208 45 "True" 9370 690 1029 74
209 37 "True" 9260 1400 623 362
210 26 "True" 10084 219 345 29
211 44 "True" 13044 423 1075 88
212 19 "True" 14264 240 234 21
213 36 "True" 11246 773 700 8
214 21 "True" 10388 757 232 13
215 0 "False" 15700 14023 18935 1916
216 0 "False" 15126 453 696 29
217 25 "True" 9891 126 391 9
218 0 "False" 15352 2514 1803 66
219 0 "False" 26643 22364 25939 1431
220 43 "True" 10609 255 1149 88
221 45 "True" 11897 769 1155 65
222 98 "True" 12881 7487 17941 1001
223 0 "False" 17491 236 228 30
224 46 "True" 10089 1261 1025 469
225 0 "False" 26435 351 2147 1111
226 0 "False" 17058 466 717 28
227 37 "True" 11609 1280 575 303
228 0 "False" 15250 433 376 24
229 52 "True" 11002 218 1583 1196
230 0 "False" 16758 240 235 28
231 21 "True" 14415 785 238 22
232 41 "True" 11301 65 1021 67
233 0 "False" 16333 149 2057 5079
234 0 "False" 17221 2622 1159 56
235 97 "True" 11297 4223 17236 398
236 27 "True" 11593 410 359 78
237 99 "True" 10262 12821 17447 1387
238 18 "True" 12192 132 216 94
239 0 "False" 16109 140 1126 128
240 0 "False" 22503 898 844 20
241 28 "True" 13711 708 399 40
242 52 "True" 14972 247 1792 1456
243 0 "False" 15335 73 1145 63
244 0 "False" 15104 788 1929 42
245 25 "True" 10595 133 394 15
246 45 "True" 8838 620 915 104
247 52 "True" 12235 235 1676 1353
248 35 "True" 10512 395 609 21
249 0 "False" 15800 138 662 753
250 0 "False" 18351 764 709 18
251 25 "True" 13226 127 374 3
252 0 "True" 13461 161 1269 46
253 0 "False" 17164 1422 1154 339
254 19 "True" 13855 246 231 85
255 21 "True" 10737 674 209 42
256 20 "True" 12689 373 206 72
257 46 "True" 10678 1258 1026 316
258 99 "True" 10111 13571 18990 1785
259 0 "False" 15406 236 230 38
260 0 "False" 16068 135 222 21
261 0 "False" 17102 144 1199 43
262 0 "False" 16224 446 667 11
263 35 "True" 10217 396 604 30
264 27 "True" 11188 405 347 864
265 0 "False" 15661 4308 17486 840
266 0 "False" 15150 415 1032 88
267 0 "False" 15815 462 250 39
268 0 "False" 26655 1433 887 155
269 25 "True" 12896 127 382 10
270 27 "True" 12932 413 356 61
271 54 "True" 9876 722 1749 124
272 27 "True" 14449 404 353 48
273 20 "True" 8874 368 201 44
274 51 "True" 9231 125 1761 3915
275 21 "True" 10678 753 233 18
276 46 "True" 9850 1282 1053 281
277 0 "False" 15422 772 1854 20
278 45 "True" 11814 797 1146 29
279 0 "False" 17409 251 1834 846
280 43 "True" 12762 230 1042 30
281 41 "True" 11611 65 1036 15
282 19 "True" 9610 205 204 39
283 20 "True" 11933 409 229 31
284 0 "False" 15477 394 220 40
285 0 "False" 18482 806 1995 194
286 0 "False" 15946 137 1115 18
287 36 "True" 13681 748 686 40
288 0 "False" 15297 734 670 50
289 33 "True" 13396 149 685 882
290 0 "True" 13278 29270 24352 54
291 37 "True" 10999 1266 580 160
292 44 "True" 9246 410 1040 70
293 0 "False" 16899 259 393 26
294 43 "True" 11507 222 987 51
295 54 "True" 10360 688 1674 78
296 0 "False" 17602 783 238 19
297 29 "True" 11295 1384 386 7
298 20 "True" 9391 387 209 38
299 0 "False" 16211 738 1102 9
300 34 "True" 14399 193 537 18
301 33 "True" 11740 130 639 879
302 0 "True" 10470 5 0 595
303 36 "True" 9785 652 592 4
304 22 "True" 11747 1286 201 134
305 0 "False" 26532 6215 14625 548
306 20 "True" 13006 428 234 65
307 47 "True" 10003 2307 1048 414
308 28 "True" 13015 726 402 110
309 33 "True" 14779 128 637 1082
310 22 "True" 9400 1178 181 157
311 28 "True" 13800 697 381 23
312 0 "False" 15212 436 1096 105
313 0 "False" 16758 1426 1187 297
314 46 "True" 10818 1171 953 342
315 28 "True" 13663 741 413 34
316 33 "True" 12769 125 629 529
317 46 "True" 10427 1240 1004 105
318 35 "True" 13930 436 667 14
319 0 "False" 15557 411 224 45
320 34 "True" 9379 204 591 19
321 44 "True" 14053 394 986 94
322 0 "True" 10451 8 1 5795
323 21 "True" 10214 649 199 36
324 0 "False" 17364 150 719 1346
325 0 "False" 16866 137 388 28
326 44 "True" 10259 424 1058 52
