"SampleID = 14"
"Batch Name: Batch,1/1/2000,00:00     Batch Description: <None>"
"EventNo" "BeadID" "IsDDGated" "DD" "CL1" "CL2" "RP1"
1 25 "True" 9011 115 343 6
2 19 "True" 12498 202 200 6
3 54 "True" 10889 677 1667 2799
4 35 "True" 9972 384 601 62
5 37 "True" 9941 1275 572 571
6 51 "True" 9981 139 1955 8475
7 19 "True" 9773 209 207 33
8 0 "False" 15035 142 1917 8337
9 100 "True" 11953 23392 17318 27
10 36 "True" 9891 627 571 58
11 20 "True" 9657 373 200 20
12 35 "True" 13076 396 597 25
13 0 "False" 15104 412 349 42
14 43 "True" 9307 223 1033 703
15 21 "True" 10497 735 219 13
16 29 "True" 13363 1338 369 44
17 0 "False" 16275 228 214 18
18 47 "True" 8717 2192 966 47
19 18 "True" 10443 132 213 107
20 37 "True" 9795 1218 553 54
21 46 "True" 10281 1329 1064 4048
22 0 "False" 15851 2153 1540 38
23 0 "False" 15356 125 601 823
24 27 "True" 12119 462 380 213
25 35 "True" 11446 426 638 23
26 33 "True" 10554 124 592 1385
27 0 "False" 15615 126 369 9
28 0 "False" 15866 752 681 22
29 43 "True" 9930 225 1019 366
30 46 "True" 9890 1214 994 4328
31 0 "True" 12917 8 2 23624
32 18 "True" 11177 132 203 12
33 45 "True" 10541 648 973 99
34 25 "True" 11290 133 376 41
35 27 "True" 10337 383 331 154
36 22 "True" 11677 1294 200 394
37 21 "True" 10735 663 203 40
38 36 "True" 9110 654 590 102
39 19 "True" 11295 212 202 71
40 47 "True" 10372 2129 980 29
41 18 "True" 13699 136 221 48
42 0 "False" 15355 1404 1126 3038
43 98 "True" 10400 7333 17402 120
44 0 "True" 9979 5 0 27601
45 98 "True" 10962 7322 17589 1315
46 35 "True" 9353 369 564 5
47 0 "False" 15063 235 1678 1909
48 45 "True" 11772 748 1089 92
49 34 "True" 10351 208 589 60
50 0 "False" 15408 685 380 4
51 28 "True" 11253 679 366 12
52 25 "True" 10538 135 385 21
53 47 "True" 12613 2356 1088 52
54 27 "True" 14634 415 356 141
55 35 "True" 9699 389 578 34
56 37 "True" 10343 1272 564 108
57 29 "True" 10322 1223 339 81
