"SampleID = 59"
"Batch Name: Batch,1/1/2000,00:00     Batch Description: <None>"
"EventNo" "BeadID" "IsDDGated" "DD" "CL1" "CL2" "RP1"
1 56 "True" 10260 2396 1708 102
2 47 "True" 13061 2364 1099 49
3 36 "True" 10691 722 658 31
4 0 "False" 16032 226 218 27
5 26 "True" 14798 226 367 41
6 99 "True" 10251 13370 16479 4122
7 20 "True" 10146 399 215 23
8 35 "True" 14915 386 583 12
9 0 "True" 14572 8 3 6594
10 52 "True" 12005 233 1687 2534
11 56 "True" 13110 2520 1807 63
12 33 "True" 11644 135 663 563
13 37 "True" 11007 1277 577 166
14 0 "False" 15616 753 684 32
15 0 "True" 13940 1014 2898 24
16 0 "False" 17727 139 410 3
17 0 "False" 28001 231 10 10
18 19 "True" 14221 237 227 23
19 35 "True" 12460 356 553 37
20 33 "True" 11845 133 625 1417
21 18 "True" 12437 140 223 22
22 25 "True" 13194 130 378 2
23 34 "True" 9904 218 617 -1
24 22 "True" 11459 1333 208 27
25 51 "True" 13286 139 1874 3905
26 43 "True" 10405 233 1061 28
27 54 "True" 9937 695 1695 81
28 19 "True" 10221 219 212 30
29 43 "True" 9293 220 1000 50
30 21 "True" 10969 743 231 14
31 0 "True" 11636 158 246 12
32 0 "False" 16024 2469 1143 12
33 19 "True" 14315 221 223 20
34 0 "False" 16068 254 1832 874
35 41 "True" 11442 65 1088 21
36 0 "False" 17750 1435 220 11
37 36 "True" 13556 746 680 9
38 100 "True" 13710 22917 18423 11
39 54 "True" 14394 763 1789 26
40 18 "True" 13320 131 217 67
41 35 "True" 11772 396 608 1
42 47 "True" 11270 2369 1098 49
43 0 "False" 18080 252 703 12
44 0 "False" 15848 718 398 28
45 0 "False" 17969 244 237 18
46 52 "True" 10234 228 1639 2895
47 0 "False" 15794 394 593 12
48 47 "True" 12382 2363 1081 33
49 99 "True" 14626 14324 19245 2283
50 0 "False" 15057 214 212 9
51 0 "False" 15686 247 237 32
52 44 "True" 10346 405 1027 37
53 0 "False" 15977 677 372 17
54 0 "False" 21906 1211 527 4875
55 20 "True" 10746 370 197 30
56 98 "True" 10985 7446 17211 1377
57 19 "True" 10917 219 213 5
58 33 "True" 12566 125 627 1656
59 43 "True" 10929 248 1113 53
60 18 "True" 12085 114 191 60
61 0 "False" 15778 2410 1734 39
62 45 "True" 10367 726 1051 57
63 47 "True" 10288 2460 1091 31
64 46 "True" 14192 1275 1018 21
65 0 "False" 15828 222 651 16
66 28 "True" 14281 711 385 37
67 41 "True" 9904 73 1128 42
68 45 "True" 11775 727 1069 59
69 0 "False" 16063 739 407 73
70 0 "False" 16913 135 1111 46
71 25 "True" 14175 132 383 5
72 47 "True" 11640 2329 1069 52
73 0 "False" 15019 411 351 14
74 20 "True" 9684 356 195 52
75 44 "True" 11097 404 1026 28
76 100 "True" 10757 22363 15162 17
77 0 "True" 8200 8 1 3924
78 27 "True" 10556 436 372 32
79 36 "True" 9936 650 592 6
80 51 "True" 9651 120 1670 4291
81 47 "True" 9395 2104 922 151
82 0 "False" 15790 128 619 1393
83 21 "True" 12138 710 220 6
84 19 "True" 10516 218 204 25
85 97 "True" 10625 4080 16769 402
86 21 "True" 11683 697 209 29
87 36 "True" 11083 685 630 13
88 37 "True" 14521 1356 602 76
89 0 "False" 16820 1447 1173 89
90 0 "False" 16758 246 243 3
91 46 "True" 10919 1275 1038 127
92 44 "True" 10363 386 974 56
93 0 "False" 16245 2473 1101 61
94 34 "True" 9866 214 606 15
95 97 "True" 9534 4084 16699 1070
96 0 "False" 5996 19598 14659 26
97 37 "True" 11532 1299 584 14
98 0 "False" 15561 23073 16871 2
99 19 "True" 10001 223 214 13
100 0 "False" 15335 2292 1042 37
101 25 "True" 12894 150 415 10
102 18 "True" 9273 122 195 36
103 34 "True" 10716 221 624 76
104 0 "False" 16395 190 184 31
105 42 "True" 10362 135 1107 86
106 19 "True" 10563 232 231 24
107 28 "True" 14714 722 396 10
108 36 "True" 9505 722 662 16
109 26 "True" 12333 237 363 20
110 0 "False" 17425 2459 1086 79
111 98 "True" 9281 7226 18373 1830
112 27 "True" 12513 414 355 23
113 28 "True" 12467 727 403 6
114 37 "True" 11865 1244 570 238
115 54 "True" 9619 741 1790 91
116 41 "True" 12210 69 1073 32
117 0 "False" 26511 1397 400 75
118 37 "True" 12131 1291 575 163
119 0 "False" 15485 1439 1147 141
120 29 "True" 11743 1262 352 343
121 33 "True" 10898 122 620 1655
122 54 "True" 10621 744 1783 81
123 46 "True" 10268 1218 990 93
124 0 "False" 6328 4 2 0
125 0 "False" 17297 255 1172 32
126 0 "False" 17613 429 660 19
127 0 "False" 17669 11 0 7171
128 42 "True" 9498 137 1108 109
129 44 "True" 12236 425 1057 17
130 33 "True" 11319 129 630 1067
131 26 "True" 9615 226 345 29
132 0 "True" 13361 492 721 29
133 25 "True" 14530 133 377 11
134 21 "True" 10169 696 214 44
135 0 "False" 17848 435 667 57
136 34 "True" 10925 233 649 33
137 0 "True" 14480 161 743 1592
138 21 "True" 10049 690 212 7
139 100 "True" 14264 24396 18334 14
140 56 "True" 10297 2252 1607 86
141 29 "True" 12358 1332 356 1935
142 20 "True" 10540 375 204 103
143 0 "False" 16285 148 2042 13830
144 35 "True" 10404 398 610 43
145 97 "True" 12793 4215 17315 905
146 46 "True" 10617 1277 1027 190
147 97 "True" 9382 4156 17049 978
148 54 "True" 11221 791 1902 12
149 0 "False" 15195 7685 17476 1140
150 0 "False" 16274 730 412 24
151 21 "True" 10354 720 219 124
152 27 "True" 11919 445 376 20
153 98 "True" 12513 7785 18239 1675
154 0 "False" 15293 1427 1158 138
155 0 "False" 26300 780 708 598
156 0 "False" 15986 242 230 59
157 19 "True" 11170 225 225 57
158 0 "False" 16272 415 360 0
159 0 "False" 17557 1485 660 117
160 36 "True" 11029 681 614 6
161 100 "True" 12372 22626 16313 34
162 29 "True" 12674 1553 414 490
163 0 "True" 10051 4 0 1537
164 51 "True" 13312 132 1871 4871
165 33 "True" 12725 135 667 1883
166 29 "True" 11221 1360 376 250
167 99 "True" 14185 14275 17406 2812
168 34 "True" 10507 220 627 48
169 42 "True" 11272 129 1116 53
170 0 "False" 15957 146 2047 5895
171 20 "True" 10106 379 211 11
172 37 "True" 10844 1339 608 136
173 0 "False" 28955 15 2 8883
174 0 "False" 15212 432 1082 39
175 0 "False" 16951 1333 594 94
176 41 "True" 11340 67 1066 24
177 45 "True" 10503 767 1121 45
178 27 "True" 11476 440 369 36
179 0 "False" 17387 1352 207 11
180 97 "True" 10322 4063 16844 816
181 0 "False" 25569 118 0 0
182 0 "False" 16492 156 2101 4641
183 46 "True" 12416 1314 1063 104
184 19 "True" 11879 201 199 31
185 22 "True" 10846 1281 199 27
186 0 "False" 16112 2542 1163 63
187 0 "False" 17042 1401 217 5
188 19 "True" 14624 231 227 64
189 0 "False" 16088 246 236 16
190 37 "True" 10721 1341 592 65
191 0 "False" 15312 431 235 19
192 22 "True" 12863 1299 205 19
193 0 "False" 16662 439 666 53
194 46 "True" 10095 1317 1074 178
195 18 "True" 13037 136 219 25
196 0 "False" 15179 735 410 16
197 44 "True" 9559 398 982 23
198 37 "True" 14651 1383 613 32
199 26 "True" 10170 229 371 36
200 0 "False" 17301 783 712 29
201 34 "True" 14860 240 681 12
202 0 "False" 15829 1386 1134 95
203 36 "True" 14081 720 653 8
204 36 "True" 9763 666 610 36
205 0 "False" 15233 1454 221 27
206 0 "False" 16715 1348 203 52
207 0 "False" 17060 456 398 31
208 0 "False" 15767 763 700 43
209 28 "True" 11454 724 403 1
210 46 "True" 12258 1317 1051 95
211 25 "True" 9707 120 364 88
212 47 "True" 12240 2293 1063 84
213 99 "True" 10410 12625 16559 4783
214 18 "True" 9972 116 196 36
215 56 "True" 10195 2208 1588 169
216 42 "True" 11351 119 949 98
217 44 "True" 10393 368 931 59
218 22 "True" 11515 1351 211 17
219 56 "True" 12006 2445 1736 43
220 0 "False" 17430 250 251 50
221 99 "True" 11865 13897 17295 4175
222 0 "True" 12695 487 1188 59
223 22 "True" 13928 1302 207 44
224 0 "False" 17583 793 1162 21
225 100 "True" 10207 21021 15699 7
226 56 "True" 14259 2493 1789 103
227 42 "True" 10448 127 1012 115
228 46 "True" 9508 1251 1020 118
229 34 "True" 11063 225 640 42
230 51 "True" 12766 134 1868 5095
231 0 "False" 15527 728 228 11
232 0 "False" 15534 1326 1041 168
233 0 "False" 16616 236 232 23
234 21 "True" 13286 765 234 16
235 54 "True" 10029 718 1751 39
236 35 "True" 12613 400 611 13
237 41 "True" 10865 64 1027 33
238 34 "True" 10003 211 602 37
239 34 "True" 9840 229 652 26
240 47 "True" 12382 2219 1007 22
241 28 "True" 12210 746 400 17
242 51 "True" 13831 135 1938 2531
243 0 "False" 16808 743 224 32
244 51 "True" 11681 139 1907 4986
245 0 "False" 16153 1392 1135 92
246 0 "False" 16452 1505 231 10
247 47 "True" 11566 2451 1090 65
248 34 "True" 14851 228 642 19
249 46 "True" 11034 1377 1120 108
250 98 "True" 10644 7452 17938 652
251 37 "True" 12742 1324 589 47
252 0 "False" 15512 2519 1103 5
253 46 "True" 10334 1173 958 107
254 0 "False" 17161 456 245 67
255 26 "True" 9387 203 322 8
256 34 "True" 11881 235 661 6
257 0 "False" 15134 718 1741 69
258 35 "True" 11527 408 617 30
259 27 "True" 14309 403 357 45
260 98 "True" 11863 7588 18040 1163
261 98 "True" 10709 7620 17036 887
262 54 "True" 10745 706 1710 109
263 0 "False" 15792 2376 1727 82
264 21 "True" 11295 750 229 49
265 43 "True" 14718 246 1103 23
266 37 "True" 10909 1302 592 66
267 51 "True" 11192 139 1899 4873
268 21 "True" 10397 643 198 20
269 51 "True" 10102 119 1733 6152
270 35 "True" 10195 365 571 254
271 0 "False" 15530 2622 1909 63
272 0 "False" 15416 133 1846 4209
273 37 "True" 11923 1277 580 106
274 45 "True" 10040 729 1071 43
275 98 "True" 11173 7492 17791 1183
276 19 "True" 10265 219 215 42
277 19 "True" 10869 229 222 9
278 19 "True" 10725 215 207 65
279 18 "True" 12809 120 194 38
280 34 "True" 9799 215 626 15
281 46 "True" 14645 1307 1080 58
282 46 "True" 14865 1235 994 43
283 0 "False" 21751 13 5 1539
284 43 "True" 10712 228 1031 21
285 47 "True" 11320 2337 1082 56
286 51 "True" 9326 121 1737 4239
287 33 "True" 12384 131 621 1903
288 29 "True" 10895 1271 359 382
289 22 "True" 12265 1275 195 0
290 25 "True" 10270 129 370 0
291 54 "True" 10550 706 1665 26
292 45 "True" 10321 677 1007 84
293 43 "True" 14538 242 1107 14
294 98 "True" 10059 7555 17742 1620
295 42 "True" 10582 121 999 82
296 0 "False" 18230 147 405 44
297 34 "True" 8772 208 577 79
298 42 "True" 11565 136 1072 49
299 28 "True" 10193 672 372 13
300 0 "False" 17374 240 698 61
301 21 "True" 10657 704 218 63
302 0 "False" 16481 408 637 30
303 0 "False" 16752 126 352 23
304 0 "False" 15152 2420 1734 67
305 33 "True" 10284 115 602 1267
306 99 "True" 9156 11643 15441 4028
307 19 "True" 14391 226 216 23
308 28 "True" 11612 657 363 63
309 35 "True" 10501 426 643 17
310 22 "True" 14161 1258 194 13
311 46 "True" 12465 1209 983 166
312 34 "True" 12103 215 604 9
313 52 "True" 10544 227 1683 2470
314 0 "False" 16240 135 653 1492
315 47 "True" 12596 2323 1039 47
316 35 "True" 11396 378 590 3
317 100 "True" 14486 23596 17780 10
318 0 "False" 15902 413 227 32
319 20 "True" 13007 427 234 19
320 0 "True" 14118 286 257 25
321 41 "True" 10266 69 1078 21
322 0 "False" 16537 1562 418 1510
323 0 "False" 15702 148 429 1
324 100 "True" 11850 22136 16711 7
325 33 "True" 13568 126 631 1695
326 51 "True" 10476 123 1754 3958
327 99 "True" 11622 14160 17514 4872
328 27 "True" 10559 420 349 70
329 44 "True" 14257 414 1039 66
330 36 "True" 10286 744 678 56
331 19 "True" 11379 224 214 39
332 21 "True" 9175 582 179 4
333 0 "False" 16047 272 1921 1195
334 51 "True" 12589 130 1788 4085
335 46 "True" 11951 1284 1050 228
336 0 "False" 15618 122 357 16
337 44 "True" 14087 430 1072 46
338 22 "True" 14118 1431 217 20
339 52 "True" 11092 233 1697 2459
340 97 "True" 13839 4442 16529 450
341 0 "False" 15398 723 670 30
342 45 "True" 10706 731 1066 183
343 0 "False" 16853 775 1883 68
344 56 "True" 13080 2390 1703 90
345 52 "True" 9319 210 1521 2842
346 36 "True" 10318 667 617 34
347 26 "True" 10079 229 366 8
348 46 "True" 10053 1315 1065 107
349 0 "False" 15749 136 1115 46
350 34 "True" 10761 226 632 34
351 0 "False" 18260 134 640 1249
352 42 "True" 13625 144 1118 35
353 100 "True" 10469 24089 20874 20
354 22 "True" 10142 1311 201 7
355 0 "False" 16395 131 656 1290
356 51 "True" 14471 145 1995 5388
357 51 "True" 11307 129 1746 3656
358 42 "True" 13865 133 1039 151
359 97 "True" 12058 4288 16876 788
360 52 "True" 11054 237 1690 3097
361 99 "True" 10238 13164 16498 3931
362 0 "False" 15254 749 1800 82
363 56 "True" 11373 2124 1528 83
364 51 "True" 11617 120 1636 3514
365 27 "True" 11857 435 370 170
366 27 "True" 12515 428 382 51
367 35 "True" 10318 399 612 25
368 22 "True" 8879 1230 190 29
369 0 "False" 15022 711 659 42
370 35 "True" 10220 390 605 44
371 33 "True" 13702 146 683 1796
372 54 "True" 12524 710 1713 62
373 0 "False" 17208 1343 1078 56
374 27 "True" 10977 358 306 52
375 21 "True" 14910 765 233 146
376 34 "True" 9537 208 585 10
377 27 "True" 10179 409 354 9
378 45 "True" 10230 730 1070 53
379 34 "True" 9886 209 614 19
380 45 "True" 10922 728 1052 64
381 18 "True" 10462 125 201 32
382 42 "True" 12954 129 1055 131
383 46 "True" 13520 1467 1165 210
384 20 "True" 12446 420 229 29
385 51 "True" 9864 124 1693 5167
386 51 "True" 11621 153 2058 6317
387 20 "True" 11239 415 223 10
388 47 "True" 9694 2393 1044 27
389 98 "True" 12229 7353 16685 1113
390 51 "True" 10549 133 1859 5155
391 19 "True" 13588 234 223 24
392 54 "True" 10563 696 1704 45
393 44 "True" 14626 441 1105 38
394 0 "False" 16619 837 252 76
395 45 "True" 11096 698 1013 96
396 0 "False" 16610 1328 210 20
397 0 "False" 15994 439 1084 44
398 20 "True" 12612 396 203 22
399 27 "True" 11411 401 351 49
400 43 "True" 9909 222 1001 22
401 33 "True" 12956 135 643 1438
402 26 "True" 14748 234 370 38
403 19 "True" 14687 224 225 43
404 0 "False" 15503 733 224 28
405 45 "True" 14476 747 1096 31
406 26 "True" 11939 214 343 18
407 54 "True" 14881 732 1786 151
408 26 "True" 10590 229 367 21
409 0 "False" 16445 277 1985 2312
410 34 "True" 10141 221 617 87
411 29 "True" 11042 1262 343 2078
412 97 "True" 14874 4318 17691 668
413 18 "True" 14944 131 214 5
414 0 "False" 24960 17 0 1
415 0 "False" 15957 242 1741 1004
416 21 "True" 13763 703 219 13
417 21 "True" 12832 707 212 17
418 26 "True" 12005 233 360 18
419 46 "True" 11284 1310 1069 143
420 34 "True" 12665 228 642 21
421 0 "False" 16515 136 1936 4195
422 0 "False" 16634 700 1702 51
423 26 "True" 10811 236 356 16
424 25 "True" 10682 127 363 11
425 0 "False" 16328 74 1121 26
426 20 "True" 10465 397 220 99
427 22 "True" 10841 1154 178 17
428 44 "True" 9009 393 972 19
429 99 "True" 13936 13517 16872 3353
430 37 "True" 13602 1338 612 19
431 34 "True" 9739 214 595 7
432 97 "True" 10478 4048 16751 611
433 21 "True" 11581 675 216 27
434 35 "True" 8929 365 560 35
435 42 "True" 10774 139 1121 99
436 26 "True" 13188 243 379 2
437 0 "False" 16408 436 239 44
438 0 "False" 7196 4 2 2740
439 35 "True" 10697 399 628 39
440 44 "True" 9932 387 955 139
441 21 "True" 9599 650 202 15
442 33 "True" 11775 126 613 1539
443 25 "True" 10212 125 367 12
444 0 "False" 15951 728 669 232
445 33 "True" 9740 125 602 1508
446 46 "True" 13166 1257 1026 220
447 0 "False" 6022 3 0 9
448 51 "True" 14634 133 1847 4131
449 97 "True" 10085 3989 16423 936
450 19 "True" 12111 240 229 19
451 99 "True" 10911 13369 16505 4441
452 51 "True" 14387 133 1818 3123
453 46 "True" 14908 1363 1108 171
454 45 "True" 14083 729 1074 51
455 33 "True" 11179 133 643 1347
456 22 "True" 12999 1251 190 32
457 42 "True" 14218 149 1130 598
458 37 "True" 13553 1297 590 75
459 0 "False" 15619 230 371 17
460 28 "True" 10911 771 420 23
461 19 "True" 10152 211 211 37
462 0 "False" 16264 140 1147 31
463 36 "True" 12107 700 631 9
464 47 "True" 10320 2124 982 48
465 20 "True" 14763 409 222 44
466 51 "True" 9596 119 1771 4821
467 42 "True" 11213 133 1041 53
468 0 "False" 15435 420 1067 105
469 19 "True" 11871 230 219 25
470 99 "True" 11043 13255 17549 3535
471 0 "False" 15137 412 223 19
472 45 "True" 11487 681 1024 86
473 18 "True" 10712 126 204 56
474 33 "True" 9234 120 586 1523
475 45 "True" 10375 697 1023 99
476 43 "True" 12702 233 1050 43
477 22 "True" 9557 1161 181 70
478 19 "True" 9977 208 205 61
479 42 "True" 13344 151 1165 104
480 0 "False" 18511 775 1883 52
481 37 "True" 10484 1323 586 74
482 33 "True" 9612 131 624 2243
483 56 "True" 14868 2568 1855 120
484 20 "True" 10378 374 204 53
485 41 "True" 13609 75 1095 28
486 47 "True" 11256 2111 1002 40
487 0 "False" 17014 136 673 1643
488 43 "True" 13671 229 1064 17
489 0 "False" 16107 420 230 34
490 46 "True" 10816 1213 995 238
491 47 "True" 9098 2166 1000 84
492 37 "True" 12051 1310 586 64
493 0 "False" 7032 8 2 3844
494 35 "True" 14730 393 599 32
495 34 "True" 12244 233 660 11
496 36 "True" 10132 702 642 21
497 28 "True" 12439 636 352 44
498 0 "False" 15712 767 700 16
499 0 "False" 15970 1399 381 229
500 0 "False" 16213 1350 208 14
501 35 "True" 9615 376 601 26
502 27 "True" 10690 420 367 45
503 35 "True" 11784 390 605 24
504 35 "True" 11004 416 625 27
505 37 "True" 14320 1333 609 34
506 26 "True" 13719 257 389 22
507 0 "False" 15609 1324 1072 108
508 44 "True" 12511 396 987 34
509 27 "True" 10422 432 372 22
510 47 "True" 13016 2388 1115 64
511 22 "True" 10138 1242 195 31
512 100 "True" 10802 22320 17342 94
513 27 "True" 11539 407 346 89
514 36 "True" 13098 741 675 41
515 0 "False" 18258 12 1 8771
516 41 "True" 12294 68 1109 65
517 34 "True" 10445 234 668 10
518 37 "True" 11741 1292 586 88
519 19 "True" 13503 223 216 23
520 34 "True" 14563 238 661 20
521 22 "True" 11068 1195 190 24
522 35 "True" 10576 386 569 18
523 0 "False" 17836 1411 218 11
524 35 "True" 12503 447 663 72
525 0 "False" 15737 134 1109 28
526 28 "True" 10257 656 365 36
527 35 "True" 10952 392 614 40
528 26 "True" 13816 260 395 57
529 0 "False" 16568 136 1145 132
530 0 "False" 16891 248 1806 1767
531 0 "False" 15157 1474 643 36
532 34 "True" 9113 207 588 65
533 22 "True" 10950 1098 173 20
534 98 "True" 13379 7926 18481 616
535 51 "True" 10910 126 1785 4002
536 43 "True" 14097 251 1124 49
537 0 "False" 16714 2486 1776 100
538 20 "True" 9794 358 200 20
539 47 "True" 10321 2277 1059 125
540 0 "False" 17002 2515 1168 37
541 44 "True" 9569 392 957 83
542 47 "True" 10198 2296 1027 35
543 0 "False" 16971 291 2113 2823
544 43 "True" 13445 231 1061 13
545 56 "True" 9979 2140 1541 230
546 45 "True" 12275 686 1024 29
547 51 "True" 9986 125 1795 3026
548 0 "False" 7367 13 5 32
549 21 "True" 10048 664 205 25
550 56 "True" 14216 2483 1784 64
551 0 "False" 6725 6 0 1245
552 99 "True" 10925 13485 16911 3990
553 54 "True" 9059 652 1595 52
554 25 "True" 14124 117 348 62
555 37 "True" 12021 1197 539 58
556 22 "True" 9679 1274 200 15
557 27 "True" 13996 427 363 19
558 52 "True" 13221 236 1726 2226
559 29 "True" 12011 1439 378 1948
560 34 "True" 12125 219 620 7
561 27 "True" 13370 384 329 27
562 45 "True" 10142 681 995 35
563 43 "True" 14630 234 1061 60
564 0 "True" 12284 155 1234 106
565 0 "False" 15785 124 615 1211
566 0 "False" 16063 719 641 15
567 41 "True" 10302 63 1042 76
568 27 "True" 12801 411 360 69
569 33 "True" 10637 117 597 1463
570 0 "False" 17080 245 235 21
571 21 "True" 10014 712 218 90
572 47 "True" 11777 2330 1095 55
573 56 "True" 10450 2338 1657 87
574 0 "False" 16925 138 400 5
575 0 "False" 15404 439 682 9
576 46 "True" 11468 1279 1043 31
577 97 "True" 10240 4221 17289 992
578 0 "False" 16762 1345 604 39
579 28 "True" 10172 669 369 16
580 0 "False" 15611 1233 991 143
581 0 "False" 16236 127 1048 32
582 52 "True" 10372 253 1792 2429
583 98 "True" 10381 7515 17790 1431
584 0 "False" 15316 2720 1931 3083
585 100 "True" 11849 22613 16646 16
586 18 "True" 9874 127 206 32
587 56 "True" 10146 2330 1646 32
588 36 "True" 14341 749 662 30
589 51 "True" 10778 123 1728 5515
590 52 "True" 13073 236 1728 2219
591 21 "True" 10094 678 217 13
592 42 "True" 12741 140 1111 101
593 97 "True" 10203 3970 16394 973
594 29 "True" 9572 1278 363 328
595 33 "True" 10306 124 616 1566
596 33 "True" 14791 137 655 1126
597 0 "False" 21764 7800 29161 2093
598 35 "True" 14081 413 659 28
599 44 "True" 9783 402 983 51
600 33 "True" 10748 124 622 1580
601 54 "True" 12737 705 1740 59
602 52 "True" 9954 242 1762 2345
603 98 "True" 10229 7145 16993 1294
604 36 "True" 11365 692 635 19
605 19 "True" 12014 218 212 29
606 18 "True" 8998 112 183 42
607 51 "True" 9800 131 1819 4957
608 22 "True" 10531 1294 205 5
609 51 "True" 11454 123 1704 4608
610 46 "True" 14112 1492 1205 165
611 21 "True" 10002 671 213 111
612 22 "True" 11415 1278 201 8
613 51 "True" 11141 103 1394 3011
614 100 "True" 10994 23092 16115 6
615 0 "False" 16101 10 4 16971
616 45 "True" 12548 688 1033 78
617 0 "False" 16395 794 713 28
618 20 "True" 12341 390 214 34
619 0 "False" 15749 73 1091 70
620 56 "True" 9753 2250 1633 74
621 0 "True" 9961 142 727 1208
622 29 "True" 10448 1280 353 443
623 45 "True" 11883 668 983 47
624 0 "False" 17847 463 1143 32
625 35 "True" 9764 377 577 20
626 47 "True" 10349 2392 1051 224
627 35 "True" 10832 373 573 44
628 36 "True" 14189 751 669 16
629 0 "False" 15177 217 594 7
630 37 "True" 13115 1320 587 27
631 51 "True" 10127 124 1792 5134
632 54 "True" 10988 701 1717 59
633 0 "False" 15869 1436 1156 138
634 26 "True" 12008 228 359 31
635 54 "True" 9230 664 1602 81
636 20 "True" 11718 380 204 70
637 99 "True" 13986 14644 17934 4478
638 100 "True" 10546 22444 18440 11
639 29 "True" 12089 1279 358 331
640 33 "True" 10308 123 614 1227
641 43 "True" 12310 226 1011 43
642 26 "True" 9911 222 343 13
643 97 "True" 9085 3874 15760 903
644 34 "True" 12717 222 630 8
645 21 "True" 10860 732 224 30
646 0 "False" 15895 1325 213 15
647 36 "True" 10746 720 653 78
648 0 "True" 11006 9 4 0
649 52 "True" 13243 253 1768 2440
650 0 "False" 16485 137 1116 37
651 0 "False" 15159 1374 1115 115
652 97 "True" 10379 4131 16319 1253
653 0 "False" 17009 818 727 50
654 56 "True" 14901 2417 1711 68
655 56 "True" 9193 2264 1660 209
656 56 "True" 11899 2449 1738 111
657 36 "True" 14260 692 637 14
658 21 "True" 14726 753 229 42
659 18 "True" 12274 127 205 58
660 0 "True" 14479 822 730 15
661 0 "False" 17715 761 412 45
662 47 "True" 10626 2356 1033 27
663 42 "True" 12838 138 1113 79
664 33 "True" 10532 125 616 1863
665 29 "True" 10724 1201 333 304
666 35 "True" 12592 406 626 23
667 0 "False" 15871 709 1040 50
668 0 "False" 16654 1422 638 67
669 54 "True" 14865 749 1840 76
670 20 "True" 11742 393 212 64
671 34 "True" 12174 229 644 39
672 0 "False" 17974 2593 1861 17
673 20 "True" 13473 379 211 21
674 22 "True" 11619 1309 206 38
675 22 "True" 14333 1356 209 41
676 46 "True" 12196 1281 1031 131
677 0 "False" 17677 1323 209 18
678 0 "False" 15873 2599 1883 61
679 21 "True" 9165 657 203 36
680 0 "False" 16851 243 393 97
681 0 "False" 17164 427 225 22
682 0 "False" 16401 1387 619 93
683 34 "True" 14673 250 679 8
684 0 "False" 16427 254 247 40
685 0 "False" 15742 145 1133 122
686 46 "True" 10183 1260 1022 131
687 41 "True" 9859 71 1078 56
688 97 "True" 14892 4658 18970 730
689 0 "False" 15427 452 1116 19
690 25 "True" 10196 133 372 0
691 18 "True" 10556 122 200 25
692 43 "True" 11924 238 1086 22
