"SampleID = 67"
"Batch Name: Batch,1/1/2000,00:00     Batch Description: <None>"
"EventNo" "BeadID" "IsDDGated" "DD" "CL1" "CL2" "RP1"
1 43 "True" 10487 236 1073 18
2 37 "True" 13216 1310 579 49
3 54 "True" 12121 768 1838 621
4 21 "True" 10054 643 193 0
5 34 "True" 14302 236 645 15
6 18 "True" 10092 127 202 27
7 21 "True" 10688 690 210 11
8 0 "False" 15364 761 689 23
9 0 "False" 16011 1333 582 279
10 46 "True" 14058 1364 1094 1938
11 25 "True" 12325 136 386 8
12 45 "True" 9704 734 1062 20
13 18 "True" 9283 125 196 72
14 19 "True" 9549 206 200 29
15 0 "True" 7667 88 142 7
16 20 "True" 10863 382 208 7
17 0 "False" 16894 791 1146 83
18 34 "True" 12177 218 638 17
19 35 "True" 9782 403 611 29
20 19 "True" 9511 224 214 18
21 0 "False" 16893 1386 1128 1513
22 21 "True" 13662 689 206 0
23 47 "True" 10368 2414 1099 65
24 18 "True" 12479 141 220 105
25 56 "True" 12362 2370 1696 33
26 0 "False" 17444 16 0 4644
27 18 "True" 10272 127 200 42
28 36 "True" 13009 775 697 47
29 51 "True" 11883 136 1945 1883
30 0 "False" 28811 196 681 1015
31 56 "True" 10974 2229 1606 39
32 0 "False" 16386 694 631 3
33 52 "True" 12828 253 1787 1634
34 42 "True" 9715 128 987 93
35 42 "True" 10204 132 1023 37
36 41 "True" 13515 68 1064 13
37 33 "True" 8765 118 568 1854
38 46 "True" 13454 1318 1068 533
39 0 "False" 15399 129 366 0
40 25 "True" 13407 138 398 2
41 36 "True" 11793 744 687 15
42 97 "True" 10449 4084 15413 1118
43 52 "True" 10804 230 1648 720
44 0 "False" 7147 6 1 3
45 42 "True" 13783 143 1124 140
46 0 "False" 15317 2342 1093 28
47 47 "True" 10819 2556 1173 34
48 0 "False" 15538 761 686 8
49 0 "False" 23723 30 1 8
50 47 "True" 12977 2630 1173 52
51 0 "False" 29523 27884 31083 13
52 0 "False" 26088 38 0 19
53 56 "True" 11184 2490 1773 52
54 47 "True" 10038 2277 1038 45
55 21 "True" 9809 690 208 72
56 0 "False" 15365 141 1078 26
57 56 "True" 10081 2373 1716 10
58 21 "True" 11931 725 216 38
59 0 "False" 26260 7689 17826 7521
60 0 "False" 24174 6889 16381 401
61 0 "False" 27621 2374 1067 1303
62 37 "True" 10042 1190 521 231
63 21 "True" 11813 730 222 61
64 44 "True" 9695 410 1015 262
65 20 "True" 10039 358 195 70
66 27 "True" 10525 393 340 21
67 0 "False" 17294 238 377 49
68 0 "False" 16135 143 1126 38
69 0 "False" 15623 415 358 108
70 56 "True" 10350 2395 1709 28
71 52 "True" 10845 238 1718 1560
72 35 "True" 13740 447 665 20
73 37 "True" 9567 1233 550 306
74 0 "False" 27092 528 1853 381
75 28 "True" 13195 715 401 38
76 0 "False" 15410 420 349 15
77 47 "True" 10608 2301 1029 22
78 45 "True" 10409 715 1049 72
79 0 "False" 17648 143 222 12
80 0 "False" 15518 455 387 101
81 45 "True" 13977 751 1100 21
82 21 "True" 12082 737 218 23
83 0 "False" 15991 451 1124 231
84 21 "True" 9927 669 198 18
85 27 "True" 14997 420 356 34
86 0 "False" 16571 242 371 98
87 0 "False" 26822 9720 13114 925
88 20 "True" 12664 412 217 54
89 35 "True" 9615 390 612 28
90 0 "False" 17267 8 0 0
91 0 "False" 15970 810 716 13
92 21 "True" 9675 772 236 21
93 18 "True" 13711 130 201 24
94 35 "True" 14361 442 677 20
95 21 "True" 13665 784 236 13
96 0 "False" 26379 9188 13204 1537
97 43 "True" 9886 227 1039 41
98 20 "True" 11445 408 222 27
99 0 "False" 15885 422 223 33
100 21 "True" 13456 687 210 56
101 0 "False" 6350 1 0 32536
102 43 "True" 10437 242 1077 103
103 21 "True" 9818 689 209 63
104 0 "False" 17547 456 716 25
105 0 "False" 15440 2437 1739 68
106 33 "True" 14627 136 638 688
107 27 "True" 13444 414 367 59
108 43 "True" 10263 215 986 25
109 0 "False" 16316 766 690 20
110 43 "True" 12856 248 1115 149
111 45 "True" 12745 734 1058 62
112 0 "False" 22355 2972 2645 220
113 0 "False" 16062 2564 1825 16
114 21 "True" 11051 696 215 10
115 37 "True" 12687 1358 600 126
116 56 "True" 13259 2307 1672 25
117 37 "True" 11236 1253 565 148
118 0 "False" 16163 827 1187 35
119 45 "True" 12469 793 1151 121
120 0 "False" 28620 1327 979 105
121 0 "False" 15744 1373 611 115
122 27 "True" 12413 463 392 22
123 43 "True" 11764 225 1019 41
124 47 "True" 9972 2276 1047 11
125 0 "False" 25900 21 2 1472
126 20 "True" 14042 392 210 14
127 37 "True" 10743 1262 564 110
128 0 "True" 14141 863 783 46
129 35 "True" 13874 413 622 22
130 18 "True" 13991 149 227 58
131 0 "False" 18557 6504 20779 1075
132 0 "False" 15785 133 1831 4014
133 56 "True" 13626 2447 1775 25
134 54 "True" 14503 757 1860 375
135 36 "True" 10420 685 627 -1
