"SampleID = 56"
"Batch Name: Batch,1/1/2000,00:00     Batch Description: <None>"
"EventNo" "BeadID" "IsDDGated" "DD" "CL1" "CL2" "RP1"
1 19 "True" 10798 215 212 74
2 98 "True" 9466 7141 15998 1870
3 54 "True" 10545 704 1711 3152
4 97 "True" 11095 4236 17335 348
5 19 "True" 11395 239 226 472
6 0 "False" 16227 1493 406 338
7 0 "False" 16859 1352 206 430
8 45 "True" 10197 714 1050 205
9 35 "True" 9962 439 658 69
10 97 "True" 14480 4634 18642 646
11 0 "False" 15975 78 1165 79
12 0 "False" 15921 2479 1146 106
13 0 "False" 25408 265 404 28224
14 21 "True" 10150 678 200 90
15 0 "False" 16548 1397 381 103
16 44 "True" 11354 412 1027 527
17 46 "True" 12423 1226 984 1803
18 35 "True" 10538 370 562 17
19 34 "True" 13606 234 659 60
20 99 "True" 10498 13422 16493 3217
21 22 "True" 9304 1235 189 349
22 28 "True" 13390 690 389 39
23 21 "True" 13101 709 216 20
24 99 "True" 11600 13609 16795 3869
25 0 "False" 15568 278 419 41
26 0 "False" 15620 769 1882 1486
27 45 "True" 9546 700 1015 429
28 20 "True" 10848 387 211 28
29 19 "True" 10120 230 221 60
30 0 "False" 17153 438 371 551
31 28 "True" 10896 709 385 34
32 20 "True" 10783 389 208 46
33 19 "True" 14602 231 216 66
34 34 "True" 10968 216 605 42
35 18 "True" 10997 131 207 78
36 0 "False" 15056 1434 216 683
37 0 "False" 16733 2791 1219 34
38 43 "True" 14798 251 1101 2905
39 0 "False" 27259 26 2 7
40 42 "True" 12983 135 1066 110
41 35 "True" 10706 391 600 64
42 25 "True" 9929 117 330 53
43 0 "False" 16042 145 227 134
44 28 "True" 14073 733 402 26
45 100 "True" 10447 22134 16783 42
46 97 "True" 13070 4324 17754 854
47 47 "True" 11021 2326 1072 48
48 0 "False" 18095 254 697 91
49 56 "True" 9984 2171 1553 278
50 0 "False" 17451 777 1874 2549
51 46 "True" 11596 1262 1016 2698
52 37 "True" 10906 1299 582 1206
53 0 "False" 18028 826 746 43
54 33 "True" 12362 126 614 2921
55 33 "True" 11698 123 623 1896
56 52 "True" 13787 253 1823 5466
57 34 "True" 11582 216 619 66
58 22 "True" 10782 1268 197 534
59 47 "True" 10396 2390 1037 112
60 46 "True" 10965 1251 1021 2190
61 29 "True" 11164 1296 353 163
62 97 "True" 11094 4187 17054 1066
63 56 "True" 11990 2200 1582 127
64 45 "True" 11865 702 1034 296
65 26 "True" 11261 232 373 10
66 26 "True" 11105 204 324 11
67 20 "True" 10062 387 213 40
68 0 "False" 15060 1360 372 164
69 97 "True" 10202 4154 16992 690
70 97 "True" 10456 4196 17260 1387
71 22 "True" 10520 1275 195 593
72 25 "True" 11483 126 367 9
73 47 "True" 10792 2422 1077 52
74 37 "True" 11227 1294 591 1067
75 0 "True" 11474 552 294 43
76 33 "True" 14612 129 647 2339
77 0 "False" 17342 2703 1928 83
78 0 "False" 18100 439 232 13
79 0 "False" 15954 221 218 44
80 22 "True" 13086 1404 212 618
81 25 "True" 10453 135 389 21
82 100 "True" 10059 20824 15622 21
83 46 "True" 10501 1365 1104 2397
84 20 "True" 10450 376 206 49
85 35 "True" 12482 423 647 59
86 52 "True" 11509 233 1696 5014
87 33 "True" 14479 136 658 2224
88 0 "False" 17235 263 1190 3963
89 56 "True" 12881 2442 1741 125
90 0 "False" 16942 438 240 32
91 54 "True" 9775 720 1752 3300
92 34 "True" 11108 221 628 111
93 0 "False" 16380 755 224 25
94 43 "True" 13288 251 1125 3671
95 47 "True" 14748 2579 1130 82
96 43 "True" 12554 242 1094 3588
97 0 "False" 16354 1383 212 491
98 37 "True" 10987 1276 564 1511
99 44 "True" 12391 424 1060 653
100 28 "True" 10440 678 372 37
101 45 "True" 9336 679 1000 129
102 0 "False" 16175 233 224 76
103 46 "True" 9302 1209 975 3003
104 0 "False" 16829 781 708 13
105 0 "False" 15568 259 1175 5048
106 27 "True" 12309 424 365 186
107 36 "True" 11537 712 648 17
108 20 "True" 11792 422 227 58
109 56 "True" 12978 2280 1626 118
110 22 "True" 11559 1373 207 757
111 22 "True" 10444 1348 201 325
112 34 "True" 14724 252 693 65
113 25 "True" 12741 129 375 3
114 0 "False" 16573 1393 385 287
115 19 "True" 12537 215 210 111
116 0 "False" 15959 4960 20216 927
117 45 "True" 9149 661 982 146
118 27 "True" 12694 427 359 1062
119 0 "False" 16448 141 1937 9260
120 19 "True" 11031 233 218 50
121 0 "False" 17314 440 232 51
122 28 "True" 11404 657 356 24
123 0 "False" 17108 244 381 13
124 47 "True" 13250 2413 1105 68
125 27 "True" 12607 379 334 623
126 0 "False" 15061 235 365 41
127 0 "False" 16440 774 418 38
128 36 "True" 8895 650 595 51
129 18 "True" 10593 116 197 152
130 28 "True" 12110 685 383 26
131 25 "True" 13633 143 404 40
132 21 "True" 12251 696 211 22
133 0 "False" 15559 442 371 544
134 43 "True" 9829 229 1021 1195
135 47 "True" 9690 2290 1022 27
136 47 "True" 9956 2272 1060 67
137 99 "True" 14245 13774 18337 3026
138 22 "True" 8575 1275 191 2749
139 0 "False" 15142 257 1831 4601
140 43 "True" 13501 232 1062 4361
141 0 "False" 15346 223 212 132
142 21 "True" 13488 701 218 23
143 41 "True" 14918 73 1101 46
144 0 "False" 16011 2301 1674 59
145 44 "True" 10076 398 985 752
146 0 "False" 7498 6 0 -2
147 33 "True" 8868 113 562 3849
148 99 "True" 9993 12887 16012 4083
149 0 "False" 17101 240 229 13
150 56 "True" 13331 2435 1730 177
151 0 "False" 15420 723 221 35
152 47 "True" 13262 2450 1142 98
153 29 "True" 10604 1146 306 909
154 20 "True" 11275 372 202 30
155 20 "True" 9984 364 193 42
156 0 "False" 15172 419 1020 484
157 0 "False" 16972 774 1853 2741
158 46 "True" 13876 1240 975 2300
159 0 "False" 15230 460 1143 436
160 0 "False" 15433 238 1702 4858
161 0 "False" 16342 217 215 87
162 52 "True" 10556 238 1712 5449
163 56 "True" 9998 2330 1667 95
164 35 "True" 14436 392 604 19
165 34 "True" 10637 223 631 57
166 20 "True" 10481 404 219 19
167 47 "True" 11537 2371 1100 186
168 0 "False" 20026 239 1673 12969
169 20 "True" 14002 447 236 48
170 0 "False" 17285 1269 1041 2167
