"SampleID = 57"
"Batch Name: Batch,1/1/2000,00:00     Batch Description: <None>"
"EventNo" "BeadID" "IsDDGated" "DD" "CL1" "CL2" "RP1"
1 33 "True" 12867 139 679 3406
2 28 "True" 11993 660 362 8
3 19 "True" 12809 246 236 121
4 29 "True" 10631 1266 343 459
5 18 "True" 11287 138 228 23
6 54 "True" 10565 679 1626 32
7 0 "False" 16414 1410 389 181
8 0 "False" 18374 431 641 96
9 0 "False" 16287 138 216 54
10 0 "False" 16287 442 240 21
11 56 "True" 11525 2292 1659 270
12 0 "False" 15308 242 229 17
13 0 "False" 16566 2713 1193 9
14 0 "False" 17487 460 384 43
15 42 "True" 11780 137 1087 79
16 51 "True" 9706 128 1812 1229
17 97 "True" 10818 3950 15949 717
18 36 "True" 11249 696 630 84
19 45 "True" 10144 724 1063 132
20 37 "True" 11231 1377 616 165
21 97 "True" 10922 4211 14824 1007
22 43 "True" 9572 227 1047 52
23 45 "True" 11521 723 1058 79
24 20 "True" 11445 399 216 20
25 0 "False" 15309 768 235 20
26 19 "True" 13706 216 207 21
27 27 "True" 10861 406 344 331
28 0 "False" 16411 770 230 5
29 0 "False" 15774 1368 213 29
30 37 "True" 10068 1250 556 126
31 35 "True" 13976 450 676 39
32 52 "True" 14642 256 1807 1900
33 0 "False" 16008 462 1154 51
34 45 "True" 12642 777 1128 75
35 0 "False" 17063 245 390 64
36 0 "False" 16547 1512 1201 78
37 25 "True" 10070 127 364 20
38 0 "False" 15429 804 1922 21
39 29 "True" 10432 1259 338 1278
40 0 "False" 30081 14 0 1279
41 26 "True" 10573 240 362 27
42 36 "True" 11067 732 663 12
43 42 "True" 12687 145 1172 31
44 0 "False" 15491 82 1232 14
45 0 "False" 15960 707 1714 59
46 0 "False" 17528 767 1134 125
47 21 "True" 10419 699 210 24
48 20 "True" 10953 413 221 19
49 44 "True" 12201 458 1132 45
50 100 "True" 12681 22453 16913 27
51 0 "False" 15499 131 212 38
52 51 "True" 9850 132 1843 1841
53 0 "False" 16634 2906 1272 104
54 99 "True" 10959 13400 17864 30702
55 34 "True" 13243 188 518 50
56 28 "True" 10880 730 399 78
57 43 "True" 12366 231 1027 34
58 0 "False" 17406 2351 1079 41
59 46 "True" 9834 1269 1035 121
60 22 "True" 9779 1275 195 45
61 0 "False" 15271 4269 17271 925
62 97 "True" 12191 4183 17326 983
63 0 "False" 16684 149 742 2138
64 37 "True" 11393 1308 585 153
65 0 "False" 15822 452 673 27
66 0 "False" 17464 1425 633 52
67 0 "False" 17858 254 1837 1296
68 0 "False" 26963 25 1 44
69 37 "True" 13069 1429 639 248
70 44 "True" 11858 411 1026 36
71 51 "True" 9577 111 1551 18678
72 0 "False" 15659 79 1182 11
73 36 "True" 12172 774 708 53
74 46 "True" 9905 1189 976 73
75 33 "True" 13378 130 614 2128
76 25 "True" 10782 115 341 10
77 19 "True" 12283 228 217 34
78 0 "False" 26223 3458 2999 4437
79 0 "False" 23782 336 1599 48
80 0 "True" 10725 5616 12965 604
81 99 "True" 10206 13661 16743 2207
82 37 "True" 11135 1269 561 215
83 34 "True" 11197 245 699 5
84 0 "False" 18546 1404 212 13
85 28 "True" 10454 726 391 28
86 41 "True" 10294 69 1070 10
87 0 "False" 16725 139 684 2379
88 0 "False" 15487 143 1866 2353
89 0 "True" 12850 826 753 11
90 54 "True" 10843 775 1871 30
91 28 "True" 13868 656 363 130
92 56 "True" 12518 2453 1740 27
93 43 "True" 10772 229 1035 42
94 37 "True" 11094 1317 589 104
95 33 "True" 14573 136 640 2405
96 28 "True" 14507 690 383 22
97 46 "True" 14966 1183 973 98
98 42 "True" 9140 121 973 69
99 25 "True" 10174 127 355 8
100 21 "True" 13922 721 217 4
101 37 "True" 10817 1251 562 193
102 35 "True" 10456 393 605 63
103 43 "True" 10522 229 1074 14
104 0 "False" 16066 257 1864 2574
105 26 "True" 10684 228 354 2
106 37 "True" 11916 1314 584 140
107 0 "False" 15472 240 678 12
108 37 "True" 14208 1354 607 169
109 27 "True" 11299 371 332 255
110 28 "True" 9279 634 347 28
111 21 "True" 10568 709 217 18
112 34 "True" 9518 211 593 43
113 0 "False" 17129 512 1290 165
114 0 "False" 17268 2614 1214 42
115 18 "True" 10273 131 209 29
116 52 "True" 11671 239 1723 2382
117 54 "True" 11050 743 1768 15
118 19 "True" 10749 253 230 10
119 37 "True" 14946 1385 613 4
120 41 "True" 10657 67 1031 30
121 100 "True" 11673 21913 16621 0
122 0 "True" 8902 6 0 246
123 0 "False" 20275 13 0 20
124 99 "True" 10803 13102 16558 3387
125 22 "True" 10628 1263 195 55
126 34 "True" 14880 240 678 21
127 41 "True" 10714 64 1028 -2
128 36 "True" 11736 765 693 71
129 21 "True" 11065 679 207 5
130 42 "True" 12334 120 1019 30
131 34 "True" 11106 216 604 30
132 18 "True" 10757 125 199 38
133 56 "True" 10082 2232 1626 148
134 19 "True" 14502 221 212 36
135 19 "True" 10987 215 210 6
136 54 "True" 11399 742 1798 37
137 0 "True" 13268 890 794 42
138 0 "False" 16654 1326 351 367
139 54 "True" 14947 767 1845 29
140 47 "True" 10976 2296 1076 87
141 47 "True" 11292 2550 1118 31
142 20 "True" 12456 398 212 107
143 0 "False" 26012 2179 3962 3419
144 25 "True" 12590 132 377 14
145 35 "True" 11308 400 609 33
146 33 "True" 11960 118 583 672
147 46 "True" 13333 1222 985 15
148 100 "True" 10269 21248 16209 52
149 41 "True" 11523 66 1074 66
150 0 "False" 16718 142 414 15
151 45 "True" 10551 680 1003 155
152 0 "False" 16180 446 674 22
153 0 "False" 15971 137 1892 314
154 44 "True" 10573 429 1060 31
155 37 "True" 11655 1293 573 80
156 20 "True" 10713 409 223 34
