"SampleID = 16"
"Batch Name: Batch,1/1/2000,00:00     Batch Description: <None>"
"EventNo" "BeadID" "IsDDGated" "DD" "CL1" "CL2" "RP1"
1 35 "True" 9523 383 583 89
2 33 "True" 12854 135 636 2214
3 0 "False" 17178 1424 383 69
4 100 "True" 11555 22176 16649 44
5 54 "True" 12068 720 1721 225
6 18 "True" 11745 130 208 123
7 37 "True" 12606 1296 577 203
8 33 "True" 10083 125 643 2491
9 0 "True" 9380 286 435 14
10 19 "True" 10601 204 195 15
11 100 "True" 12196 23531 17787 90
12 51 "True" 11057 116 1716 7169
13 34 "True" 12223 244 677 39
14 100 "True" 11595 22307 16961 28
15 41 "True" 9568 68 1081 60
16 28 "True" 12611 675 372 26
17 20 "True" 14717 403 215 35
18 20 "True" 7910 330 178 54
19 54 "True" 8988 647 1561 211
20 25 "True" 10312 126 370 19
21 35 "True" 13087 338 510 20
22 0 "True" 10053 7278 21011 1946
23 22 "True" 14852 1341 212 2275
24 46 "True" 11834 1232 1001 3064
25 0 "False" 16516 242 234 36
26 54 "True" 13520 816 1979 97
27 0 "False" 16001 794 240 24
28 28 "True" 11794 736 403 41
29 0 "False" 17540 776 715 66
30 45 "True" 9493 661 985 17
31 52 "True" 9536 214 1564 2308
32 52 "True" 13745 249 1763 2417
33 37 "True" 12017 1312 581 415
34 0 "False" 16930 269 1190 66
35 22 "True" 10421 1386 215 292
36 0 "False" 20620 8 0 8
37 37 "True" 10639 1200 538 252
38 33 "True" 10121 122 604 2203
39 20 "True" 11621 350 189 3
40 54 "True" 13283 761 1825 93
41 0 "False" 15648 2642 1884 129
42 35 "True" 12352 420 631 47
43 0 "False" 17612 470 399 156
44 20 "True" 11399 381 213 467
45 98 "True" 11483 7198 16954 1089
46 0 "True" 11868 2475 1359 61
47 20 "True" 13801 435 227 26
48 0 "False" 17066 416 640 20
49 56 "True" 10198 2389 1705 128
50 0 "False" 15925 252 1803 2041
51 99 "True" 12092 13596 17872 1432
52 46 "True" 8977 1207 976 969
53 41 "True" 10650 69 1036 29
54 41 "True" 11908 69 1102 27
55 52 "True" 11831 228 1687 2678
56 33 "True" 11443 123 604 1558
57 41 "True" 13561 76 1176 38
58 22 "True" 13436 1310 206 326
59 0 "False" 15943 687 370 75
60 56 "True" 13727 2328 1657 163
61 28 "True" 12778 705 384 33
62 35 "True" 11093 426 646 36
63 35 "True" 11517 383 569 84
64 22 "True" 10631 1257 193 218
65 44 "True" 11176 407 1016 865
66 42 "True" 10101 124 975 64
67 0 "False" 17493 445 1129 749
68 34 "True" 12793 225 648 46
69 0 "False" 16479 741 1763 335
70 42 "True" 14800 137 1076 155
71 27 "True" 10478 384 335 148
72 46 "True" 13213 1294 1044 3330
73 34 "True" 14363 218 607 18
74 18 "True" 14236 142 225 89
75 28 "True" 11209 686 372 64
76 27 "True" 9708 383 328 191
77 20 "True" 13137 393 212 18
78 36 "True" 9200 684 617 7
79 0 "False" 18080 809 438 54
80 56 "True" 9229 2037 1489 165
81 44 "True" 10208 403 1004 908
82 46 "True" 10256 1216 992 3544
83 0 "False" 15416 769 416 106
84 0 "True" 9319 8 0 2230
85 56 "True" 12211 2388 1710 158
86 46 "True" 10078 1220 980 2896
87 45 "True" 9874 752 1113 112
88 19 "True" 12823 219 209 48
89 0 "False" 15370 717 651 46
90 52 "True" 9418 220 1612 2999
91 0 "False" 16710 130 622 3024
92 41 "True" 11807 64 1022 59
93 97 "True" 11250 3994 16420 1122
94 46 "True" 10609 1242 1002 870
95 97 "True" 13198 3916 16058 908
96 100 "True" 13161 23387 17528 76
97 44 "True" 11033 412 1034 836
98 35 "True" 10488 422 627 7
99 20 "True" 12475 380 202 776
100 44 "True" 12128 448 1090 477
101 56 "True" 9923 2343 1667 47
102 36 "True" 11725 711 641 53
103 20 "True" 12541 413 223 9
104 56 "True" 10880 2314 1658 132
105 0 "False" 15767 798 1169 71
106 0 "False" 15318 246 1761 388
107 25 "True" 13886 118 350 21
108 100 "True" 10923 24042 18565 17
109 27 "True" 11889 417 357 408
110 56 "True" 14980 2562 1820 91
111 18 "True" 11668 112 179 43
112 54 "True" 10353 784 1890 163
113 21 "True" 8840 659 204 37
114 52 "True" 12369 244 1766 2975
115 0 "True" 11412 7 1 4186
116 36 "True" 13861 804 722 19
117 0 "False" 19114 151 1175 34
118 97 "True" 10265 4149 18986 900
119 36 "True" 10355 689 635 25
